,name,bday,sex,age,age_diff,zodiac,zodiac_sp,num_of_m,num_of_m_sp,num_of_child_cl,num_of_child_sp_cl,num_of_role,num_of_role_sp,geohash,geo_distance,age_m_1,age_div_1,age_m_sp_1,age_div_sp_1,divorce
3161,Dehl Berti,1921-01-17,M,98.30181317891537,,0.0,,2.0,,,,,,9wv9es1,,53.0,,,,1.0
3164,Daniel Bess,1977-10-08,M,41.57785580812747,-0.7501865199148511,9.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,87z9pyg,20000000.0,34.0,,33.0,33.0,0.0
3165,Ted Bessell,1935-03-20,M,84.13314441774985,,3.0,,1.0,,2.0,,2.0,,dr5rzvk,,47.0,,,,0.0
3166,Joe Besser,1907-08-12,M,111.73672286220798,,7.0,,1.0,,,,5.0,,9yzgery,,25.0,,,,0.0
3167,Matt Besser,1967-09-22,M,51.62323661676831,-7.277356824575452,8.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,9ynmevk,20000000.0,41.0,,33.0,33.0,0.0
3173,Val Bettin,1923-08-01,M,95.76651129044402,,7.0,,1.0,,,,3.0,,9zz1780,,27.0,,,,0.0
3176,Carl Betz,1921-03-09,M,98.16217992155896,,2.0,,2.0,,1.0,,,,dppn59u,,31.0,40.0,,,1.0
3190,Charles Bickford,1891-01-01,M,128.34486676660026,,0.0,,1.0,,2.0,,1.0,,drt3jcg,,25.0,,,,0.0
3194,Jack Black,1969-08-28,M,49.690274269834426,,8.0,,1.0,,2.0,,7.0,,9q59x9j,,37.0,,,,0.0
3196,Lucas Black,1982-11-29,M,36.43606644900305,,11.0,,1.0,,3.0,,1.0,,dn4hueu,,28.0,,,,0.0
3210,Robert Blake,1933-09-18,M,85.63351745757957,,8.0,,3.0,,3.0,,1.0,,dr720rq,,28.0,50.0,,,1.0
3211,Sean Blakemore,1967-08-10,M,51.74096661806882,,7.0,,1.0,,1.0,,1.0,,9yzgery,,43.0,,,,0.0
3215,Billy Blanks,1955-09-01,M,63.6809790755457,,8.0,,1.0,,,,5.0,,dprp9t7,,54.0,,,,0.0
3223,Billy Bletcher,1894-09-24,M,124.61583742308191,,9.0,,1.0,,1.0,,3.0,,dr1ez8s,,21.0,,,,0.0
3224,Corbin Bleu,1989-02-21,M,30.204590101097217,,2.0,,1.0,,,,6.0,,dr5rmm5,,27.0,,,,0.0
3229,Dan Blocker,1928-12-10,M,90.40568937076051,,11.0,,1.0,,4.0,,1.0,,9vuwwun,,24.0,,,,0.0
3230,Dirk Blocker,1957-07-31,M,61.76718207766074,,7.0,,1.0,,2.0,,1.0,,9q5cgq7,,33.0,,,,0.0
3231,Michael Blodgett,1939-09-26,M,79.61285994921181,,9.0,,4.0,,,,3.0,,9zvxvey,,18.0,,,,1.0
3237,Marc Blucas,1972-01-11,M,47.31924680178238,0.7364969848799086,0.0,3.0,1.0,2.0,,2.0,1.0,5.0,dpr0myt,20000000.0,37.0,,29.0,29.0,0.0
3246,Larry Blyden,1925-06-23,M,93.871879641608,0.8295858231175178,6.0,8.0,1.0,,2.0,2.0,8.0,,9vk1mc9,20000000.0,30.0,37.0,,,1.0
3248,Stanley Blystone,1894-08-01,M,124.76368440145927,,7.0,,1.0,,,,1.0,,9zyyvvs,,38.0,,,,0.0
3249,Wally Boag,1920-09-13,M,98.64678946179592,,8.0,,1.0,,2.0,,2.0,,c20fbmg,,23.0,,,,0.0
3261,Earl Boen,1941-08-08,M,77.74560737044567,,7.0,,1.0,,,,3.0,,9wv9es1,,29.0,,,,0.0
3263,Humphrey Bogart,1899-12-25,M,119.36453178367796,-1.96307932401076,0.0,11.0,4.0,4.0,2.0,,1.0,,dr5regw,118.0,27.0,28.0,25.0,25.0,1.0
3265,Eric Bogosian,1953-04-24,M,66.03557910155581,,4.0,,1.0,,2.0,,5.0,,drt3svh,,27.0,,,,0.0
3267,Roman Bohnen,1901-11-24,M,117.450734785793,,11.0,,1.0,,,,,,9zvz9xt,,29.0,,,,1.0
3274,John Boles,1895-10-28,M,123.52341252729352,,10.0,,1.0,,2.0,,2.0,,9vgssbw,,22.0,,,,1.0
3279,Joseph Bologna,1934-12-30,M,84.35217697830893,1.7823774615495185,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,dr5rmm5,625441.0,31.0,,32.0,32.0,0.0
3280,Matt Bomer,1977-10-11,M,41.56964208710651,,9.0,,1.0,,3.0,,4.0,,9yzexce,,34.0,,,,0.0
3281,Jon Bon Jovi,1962-03-02,M,57.18118784095498,,2.0,,1.0,,4.0,,5.0,,dr5nqn1,,27.0,,,,0.0
3283,Casey Bond,1984-10-05,M,34.585241312278825,,9.0,,1.0,,,,6.0,,djgvfzw,,32.0,,,,0.0
3288,Peter Bonerz,1938-08-06,M,80.75182926411904,,7.0,,1.0,,,,2.0,,drttjbb,,25.0,,,,0.0
3291,Brian Bonsall,1981-12-03,M,37.424450878525896,,11.0,,1.0,,,,1.0,,9q5b7pd,,36.0,,,,0.0
3295,Daniel Booko,1983-10-17,M,35.55446039275276,-6.3327789071644185,9.0,1.0,1.0,1.0,,,1.0,,dp7ne7s,20000000.0,32.0,,25.0,25.0,0.0
3297,Randy Boone,1942-01-17,M,77.3020664353135,,0.0,,2.0,,1.0,,4.0,,dnpzmj4,,24.0,,,,1.0
3303,Powers Boothe,1948-06-01,M,70.93095683005127,,5.0,,1.0,,2.0,,3.0,,9vb4ps4,,21.0,,,,0.0
3306,David Boreanaz,1969-05-16,M,49.97501659856123,,4.0,,2.0,,2.0,,1.0,,dpxgvp4,,28.0,30.0,,,1.0
3311,Christian Borle,1973-10-01,M,45.597103294386606,-1.4593044347248745,9.0,2.0,1.0,2.0,,1.0,3.0,3.0,dppn59u,5003530.0,33.0,37.0,31.0,31.0,1.0
3317,Philip Bosco,1930-09-26,M,88.61236028118307,,9.0,,1.0,,7.0,,1.0,,dr5reh7,,27.0,,,,0.0
3320,Tom Bosley,1927-10-01,M,91.59941682580751,,9.0,,2.0,,1.0,,1.0,,dp3wjzt,,35.0,,,,1.0
3322,Barry Bostwick,1945-02-24,M,74.19727988938854,-14.541024114115965,2.0,8.0,2.0,1.0,2.0,,2.0,1.0,9q9j8qj,20000000.0,42.0,46.0,28.0,28.0,1.0
3330,Dennis Boutsikaris,1952-12-21,M,66.37507957042239,,11.0,,1.0,,2.0,,1.0,,dr5r8pt,,30.0,50.0,,,1.0
3343,John Ross Bowie,1971-05-30,M,47.93801378536178,-2.1519949074929667,5.0,7.0,1.0,1.0,2.0,2.0,3.0,3.0,dr5regw,625441.0,33.0,,31.0,31.0,0.0
3348,Bruce Boxleitner,1950-05-12,M,68.98704285508943,,4.0,,3.0,,3.0,,2.0,,dp3pph6,,27.0,37.0,,,1.0
3357,Jimmy Boyd,1939-01-09,M,80.32471577102882,1.65095792521407,0.0,4.0,2.0,2.0,1.0,,3.0,2.0,9vxf7mf,20000000.0,21.0,23.0,23.0,23.0,1.0
3359,William Boyd,1895-06-05,M,123.92040904330685,,5.0,,5.0,,1.0,,4.0,,dpn7xpe,,22.0,26.0,,,1.0
3362,Peter Boyle,1935-10-18,M,83.5527081322683,,9.0,,1.0,,2.0,,1.0,,dr4kjxg,,42.0,,,,0.0
3486,Richard Bradford,1934-11-10,M,84.48907232865834,,10.0,,1.0,,,,1.0,,9vu0p37,,31.0,46.0,,,1.0
3493,Wayne Brady,1972-06-02,M,46.92772609978302,,5.0,,2.0,,1.0,,10.0,,djg8dj3,,21.0,23.0,,,1.0
3504,Marlon Brando,1924-04-03,M,95.09298616672483,-10.491659650779962,3.0,9.0,3.0,2.0,,,4.0,1.0,9z7f8yw,20000000.0,33.0,35.0,23.0,23.0,1.0
3506,Henry Brandon,1912-06-08,M,106.91253071589423,,5.0,,1.0,,,,1.0,,u33dc0c,,29.0,,,,1.0
3507,Michael Brandon,,M,,,,6.0,2.0,4.0,1.0,2.0,1.0,6.0,dr5rmm5,20000000.0,,,22.0,22.0,1.0
3514,Benjamin Bratt,1963-12-16,M,55.3905966583845,-3.2772746873652436,11.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,9q8yyk8,20000000.0,39.0,,30.0,30.0,0.0
3517,Andre Braugher,1962-07-01,M,56.84990109310938,,6.0,,1.0,,3.0,,1.0,,dp3wjzt,,29.0,,,,0.0
3521,Robert Bray,1917-10-23,M,101.5380192611758,,10.0,,2.0,,,,5.0,,c2wdntj,,43.0,51.0,,,1.0
3527,Bunny Breckinridge,1903-08-06,M,115.75323244146013,,7.0,,1.0,,,,,,u09tvw0,,24.0,26.0,,,1.0
3530,El Brendel,1890-03-25,M,129.11695654257102,,3.0,,1.0,,,,,,dr4e394,,35.0,,,,0.0
3531,Nicholas Brendon,1971-04-12,M,48.06943332169722,,3.0,,2.0,,,,1.0,,9q5ctr1,,30.0,,,,1.0
3535,Walter Brennan,1894-07-25,M,124.78284975050822,,7.0,,1.0,,3.0,,1.0,,drt99db,,26.0,,,,0.0
3536,George Brent,1904-03-15,M,115.14541708590868,,2.0,,5.0,,2.0,,1.0,,gc6pku1,,21.0,23.0,,,1.0
3537,Dan Bucatinsky,1965-09-22,M,53.62190873186993,10.442377324654167,8.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,dr5regw,118.0,43.0,,53.0,53.0,0.0
3542,Frederick Robert Buckley,,M,,,,9.0,1.0,1.0,,,3.0,1.0,gcqsk0w,20000000.0,,,20.0,20.0,1.0
3543,Robert Buckley,1981-05-02,M,38.013100885028436,0.5694846574536095,4.0,9.0,1.0,1.0,,,2.0,1.0,9qh3cpp,5003530.0,37.0,,38.0,38.0,0.0
3547,Jack Buetel,1915-09-05,M,103.67084881961985,,8.0,,1.0,,,,1.0,,9vg4mqf,,12.0,,,,1.0
3550,Richard Bull,1924-06-26,M,94.86300197813782,,6.0,,1.0,,,,1.0,,dp993r4,,24.0,,,,0.0
3563,Richard Burgi,1958-07-30,M,60.77058392711692,,7.0,,2.0,,2.0,,1.0,,dr70r24,,37.0,,,,1.0
3568,Paul Burke,1926-07-21,M,92.7958821878615,,6.0,,2.0,,,,1.0,,9vrfqk7,,20.0,,,,1.0
3572,Dennis Burkley,1945-09-10,M,73.65517430200484,,8.0,,1.0,,,,1.0,,9q5ctr1,,22.0,,,,1.0
3579,Edward Burns,1968-01-29,M,51.27004661286679,-0.928150475369104,1.0,0.0,1.0,1.0,2.0,2.0,6.0,,dr5ry4y,20000000.0,35.0,,34.0,34.0,0.0
3581,George Burns,1896-01-20,M,123.29342833870649,,1.0,,2.0,,2.0,,4.0,,dr5regw,,21.0,25.0,,,1.0
3583,Jere Burns,1954-10-15,M,64.55984722478901,,9.0,,3.0,,4.0,,4.0,,drt3jcg,,28.0,42.0,,,1.0
3584,Michael Burns,1947-12-30,M,71.3525945091275,,0.0,,1.0,,,,5.0,,dr5xu60,,39.0,,,,0.0
3586,Regan Burns,1968-06-13,M,50.897691259916364,,5.0,,1.0,,2.0,,2.0,,djg84c9,,27.0,,,,0.0
3588,Ty Burrell,1967-08-22,M,51.70811173398496,,7.0,,1.0,,2.0,,2.0,,9r833tg,,33.0,,,,0.0
3594,David Burtka,1975-05-29,M,43.94066955515856,1.9521276959828056,5.0,5.0,1.0,1.0,,2.0,2.0,5.0,dpsbg28,20000000.0,39.0,,41.0,41.0,0.0
3603,Steve Buscemi,1957-12-13,M,61.39756463171728,3.564754923099037,11.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,dr5regw,20000000.0,30.0,,33.0,33.0,0.0
3605,Gary Busey,1944-06-29,M,74.8543775710658,,6.0,,2.0,,3.0,,1.0,,9vk3phc,,24.0,46.0,,,1.0
3611,Francis X. Bushman,1883-01-10,M,136.3203898779578,,0.0,,4.0,,,,3.0,,dqcx88s,,19.0,35.0,,,1.0
3626,Red Buttons,1919-02-05,M,100.2512029678912,,1.0,,3.0,,2.0,,3.0,,dr5regw,,28.0,30.0,,,1.0
3627,Pat Buttram,1915-06-19,M,103.88440556616492,,5.0,,2.0,,2.0,,2.0,,dn4484k,,21.0,31.0,,,1.0
3630,Trai Byers,1983-07-19,M,35.80087202338172,-1.0212393136067133,6.0,7.0,1.0,1.0,,,1.0,1.0,9yuww8y,20000000.0,33.0,,32.0,32.0,0.0
3638,David Byrne,1952-05-14,M,66.98015701896685,,4.0,,1.0,1.0,1.0,,2.0,,gcuy20s,20000000.0,35.0,52.0,,,1.0
3641,Edd Byrnes,1933-07-30,M,85.77041280792898,,7.0,,1.0,,,,1.0,,dr5regw,,29.0,38.0,,,1.0
3645,James Caan,1940-03-26,M,79.11456087393992,,3.0,,4.0,,5.0,,1.0,,dr72r5t,,20.0,26.0,,,1.0
3649,Bruce Cabot,1904-04-20,M,115.0468524336571,,4.0,,3.0,,,,1.0,,9tvbknn,,22.0,26.0,,,1.0
3650,Frank Cady,1915-09-08,M,103.66263509859888,,8.0,,1.0,,2.0,,1.0,,9r4jymx,,25.0,,,,1.0
3652,Sid Caesar,1922-09-08,M,96.66180688172926,,8.0,,1.0,,3.0,,5.0,,dr72y7k,,21.0,,,,0.0
3654,Nicolas Cage,1964-01-07,M,55.33036270423074,-4.251969581853152,0.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,9q5bn7t,20000000.0,31.0,37.0,27.0,27.0,1.0
3655,James F. Cagney Jr.,1899-07-17,M,119.80533481180314,,6.0,,1.0,,,,2.0,,dr5regw,,23.0,,,,0.0
3656,William Cagney,1905-03-26,M,114.115964051281,-8.575124745888006,3.0,9.0,2.0,,,,2.0,,dr5regw,20000000.0,28.0,41.0,,,1.0
3658,Eddie Cahill,1978-01-15,M,41.306803014435616,,0.0,,1.0,,1.0,,1.0,,dr5regw,,31.0,,,,0.0
3667,Louis Calhern,1895-02-19,M,124.21062718604765,-10.130255925857476,2.0,3.0,4.0,3.0,,,1.0,4.0,dr5rmm5,19545.0,31.0,32.0,21.0,21.0,1.0
3676,Michael Callan,1935-11-22,M,83.45688138702369,,11.0,,3.0,,2.0,,,,dr4e394,,25.0,32.0,,,1.0
3683,Christian Camargo,1971-07-07,M,47.83397331909622,-8.052184507553202,6.0,7.0,1.0,1.0,,,4.0,2.0,dr5regw,20000000.0,37.0,,29.0,29.0,0.0
3689,Dean Cameron,1962-12-25,M,56.36529155287241,,0.0,,1.0,,1.0,,3.0,,dp2jbg1,,42.0,,,,0.0
3691,Kirk Cameron,1970-10-12,M,48.567732396969134,5.853645180941429,9.0,11.0,1.0,1.0,6.0,6.0,5.0,1.0,9q5f8yb,20000000.0,21.0,,27.0,27.0,0.0
3692,Bill Camp,1961-10-13,M,57.564494821933366,-8.123370089734902,9.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,drt1pxu,20000000.0,43.0,,35.0,35.0,0.0
3693,Hamilton Camp,1934-10-30,M,84.51918930573521,,10.0,,1.0,,6.0,,4.0,,gcpvj0d,,27.0,,,,0.0
3695,Joseph Campanella,1924-11-21,M,94.45779174110352,,10.0,,1.0,,7.0,,1.0,,dr72h8r,,40.0,,,,0.0
3696,Alan Campbell,1957-04-22,M,62.04097277835957,-16.3672080877773,4.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,dhwbbsq,5003530.0,42.0,56.0,26.0,26.0,1.0
3698,Bruce Campbell,1958-06-22,M,60.874624393382476,,6.0,,2.0,,2.0,,4.0,,dpsceyz,,25.0,31.0,,,1.0
3700,Glen Campbell,1936-04-22,M,83.04071952196144,,4.0,,4.0,,8.0,,6.0,,9yj9871,,19.0,23.0,,,1.0
3705,Webster Campbell,1893-01-25,M,126.27774697632395,-1.8207081596473569,1.0,10.0,2.0,4.0,,,3.0,3.0,9yuww8y,5003530.0,27.0,30.0,26.0,26.0,1.0
3706,William Campbell,1923-10-30,M,95.52009965981506,-10.20144150803918,10.0,0.0,3.0,2.0,,1.0,1.0,,dr5r8pt,19545.0,29.0,35.0,18.0,18.0,1.0
3779,Nick Cannon,1980-10-08,M,38.57710972846807,11.53480222044258,9.0,3.0,1.0,2.0,3.0,2.0,,2.0,9mudjgt,20000000.0,28.0,36.0,24.0,24.0,1.0
3784,Yakima Canutt,1895-11-29,M,123.43579950306987,,11.0,,2.0,,3.0,,2.0,,c2kd9q3,,21.0,27.0,,,1.0
3789,Michael Carbonaro,1976-04-28,M,43.0234707078174,,4.0,,1.0,,,,2.0,,dr5zz9n,,38.0,,,,0.0
3791,Néstor Carbonell,1967-12-01,M,51.431583126279115,-3.4826177128893816,11.0,5.0,1.0,1.0,2.0,,3.0,1.0,dr5regw,20000000.0,35.0,,30.0,30.0,0.0
3798,Arthur Edmund Carewe,1884-12-30,M,134.34909683292608,,0.0,,1.0,,,,1.0,,szk1rb2,,31.0,37.0,,,1.0
3800,Harry Carey,1878-01-16,M,141.30338063067688,-18.040069269047283,0.0,1.0,1.0,1.0,2.0,,1.0,1.0,dr72r5t,625441.0,42.0,,24.0,24.0,0.0
3804,Ron Carey,1935-12-11,M,83.4048611538909,,11.0,,1.0,,,,1.0,,dr5r8pt,,33.0,,,,0.0
3814,Chris Carmack,1980-12-22,M,38.37176670294394,,0.0,,1.0,,1.0,,3.0,,dqcjqfz,,38.0,,,,0.0
3830,James Carpinello,1975-08-13,M,43.73258862262743,-1.3141953633544836,7.0,11.0,1.0,1.0,2.0,2.0,,1.0,dred9ss,20000000.0,28.0,,27.0,27.0,0.0
3834,David Carradine,1936-12-08,M,82.41100091035408,,11.0,,5.0,,,,4.0,,9q5ctr1,,24.0,32.0,,,1.0
3835,John Carradine,1906-02-05,M,113.25078543707264,,1.0,,4.0,,5.0,,1.0,,dr5regw,,29.0,38.0,,,1.0
3836,Keith Carradine,1949-08-08,M,69.74544309602524,,7.0,,2.0,1.0,4.0,2.0,3.0,1.0,9q9j8qj,,33.0,50.0,,,1.0
3837,Robert Carradine,1954-03-24,M,65.12111816122166,,3.0,,1.0,,3.0,,1.0,,9q5cgq7,,36.0,,,,0.0
3839,Jim Carrey,1962-01-17,M,57.301655749262466,,0.0,,2.0,,1.0,,8.0,,dpz6xud,,25.0,33.0,,,1.0
3844,John Carroll,1906-07-17,M,112.80724450194047,-3.564754923099037,6.0,1.0,2.0,2.0,1.0,,3.0,,9vrfqk7,20000000.0,29.0,30.0,25.0,25.0,1.0
3846,Rocky Carroll,1963-07-08,M,55.83139968650965,,6.0,,1.0,,1.0,,1.0,,dngykys,,33.0,,,,0.0
3853,L. M. Kit Carson,1941-08-12,M,77.7346557424177,2.1164021164021163,7.0,6.0,2.0,4.0,,3.0,4.0,4.0,9vg49ve,20000000.0,34.0,,21.0,21.0,1.0
3862,Nick Carter,1980-01-28,M,39.272538108243154,,1.0,,1.0,,,,1.0,,dprxkzw,,34.0,,,,0.0
3867,David Caruso,1956-01-07,M,63.33052697865117,,0.0,,3.0,,3.0,,3.0,,dr5rxse,,23.0,28.0,,,1.0
3872,Max Casella,1967-06-06,M,51.91893057352307,,5.0,,1.0,,2.0,,1.0,,dr5rmm5,,35.0,,,,0.0
3880,John Cena,1977-04-23,M,42.037824185301545,,4.0,,1.0,,,,6.0,,drte2xf,,32.0,35.0,,,1.0
3895,Justin Chambers,1970-07-11,M,48.82235774861907,,6.0,,1.0,,5.0,,3.0,,dph7hgu,,23.0,,,,0.0
3903,Michael Paul Chan,1950-06-26,M,68.86383703977495,,6.0,,1.0,,1.0,,1.0,,9q8yyk8,,25.0,,,,0.0
3907,George Chandler,1898-06-30,M,120.85121528847272,,6.0,,1.0,,3.0,,1.0,,dp99101,,37.0,,,,0.0
3908,Jeff Chandler,1918-12-15,M,100.3935741322546,,11.0,,1.0,,,,,,dr5rmm5,,28.0,,,,1.0
3910,Kyle Chandler,1965-09-17,M,53.63559826690486,,8.0,,1.0,,2.0,,1.0,,dpxgvp4,,30.0,,,,0.0
3912,Jay Chandrasekhar,1968-04-09,M,51.07565521537061,,3.0,,1.0,,3.0,,4.0,,dp3wjzt,,37.0,,,,0.0
3913,Lon Chaney,1883-04-01,M,136.0986194103917,,3.0,,2.0,,,,5.0,,9wvkytr,,22.0,30.0,,,1.0
3914,Lon Chaney Jr.,1906-02-10,M,113.2370959020377,,1.0,,2.0,,2.0,,1.0,,9y69ubw,,22.0,,,,1.0
3919,Damian Chapa,1963-10-29,M,55.522016194719924,-10.795567328555686,10.0,7.0,2.0,2.0,,2.0,5.0,2.0,dph4hjv,20000000.0,32.0,33.0,21.0,21.0,1.0
3923,Charles Chaplin Jr.,1925-05-05,M,94.0060370849504,,4.0,,1.0,,1.0,,1.0,,9q5ccdz,,33.0,34.0,,,1.0
3925,Sydney Chaplin,1926-03-30,M,93.1052656796512,,3.0,,2.0,,1.0,,1.0,,9q5ccdz,,34.0,59.0,,,1.0
3928,Lonny Chapman,1920-10-01,M,98.59750713567014,,9.0,,1.0,,1.0,,2.0,,9y7txts,,24.0,,,,0.0
3932,Josh Charles,1971-09-15,M,47.64231982860702,-11.896205945365065,8.0,7.0,1.0,1.0,2.0,2.0,1.0,2.0,dqcx88s,5003530.0,42.0,,30.0,30.0,0.0
3936,Spencer Charters,1875-03-25,M,144.1179490338611,,3.0,,1.0,,1.0,,1.0,,dr1jz63,,38.0,,,,0.0
3937,Charley Chase,1893-10-20,M,125.54398789845104,,9.0,,1.0,,,,4.0,,dqcx88s,,21.0,,,,1.0
3938,Duane Chase,1950-12-12,M,68.40113075559388,,11.0,,1.0,,,,,,9q5ctr1,,37.0,,,,0.0
3942,Will Chase,1970-09-12,M,48.64986960717879,,8.0,,2.0,,2.0,,1.0,,dng9kdm,,28.0,38.0,,,1.0
3945,Wes Chatham,1978-10-11,M,40.57030602955571,-2.4476888642477257,9.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,djgzzxy,625441.0,34.0,,31.0,31.0,0.0
3949,Ricardo Antonio Chavira,1971-09-01,M,47.68065052670485,,8.0,,1.0,,2.0,,1.0,,9v6kpvc,,36.0,,,,0.0
3969,Morris Chestnut,1969-01-01,M,50.34463404450468,,0.0,,1.0,,2.0,,1.0,,9qh097e,,26.0,,,,0.0
3973,Michael Chiklis,1963-08-30,M,55.68629061513926,,8.0,,1.0,,2.0,,3.0,,drt691j,,29.0,,,,0.0
3979,Nick Chinlund,1961-11-18,M,57.465930169681776,,10.0,,1.0,,1.0,,4.0,,dr5regw,,44.0,,,,0.0
3982,John Cho,1972-06-16,M,46.88939540168519,,5.0,,1.0,,2.0,,1.0,,wydm9qy,,34.0,,,,0.0
3988,Justin Chon,1981-05-29,M,37.93917739583975,,5.0,,1.0,,1.0,,4.0,,9qh0hk2,,33.0,,,,0.0
3990,Michael Chow,1939-03-07,M,80.1686550716305,-2.121877930416093,2.0,4.0,4.0,1.0,3.0,,4.0,2.0,wtw3sjq,20000000.0,29.0,30.0,27.0,27.0,1.0
3998,Jordan Christopher,1940-10-23,M,78.53686249546534,11.575870825547408,10.0,3.0,1.0,2.0,,3.0,,5.0,dpq9ucb,20000000.0,26.0,,20.0,20.0,0.0
4007,Eddie Cibrian,1973-06-16,M,45.89005934413438,0.5804362854815637,5.0,10.0,2.0,1.0,2.0,2.0,1.0,3.0,9q5f7y6,625441.0,28.0,37.0,29.0,29.0,1.0
4023,Dane Clark,1912-02-26,M,107.19453513761404,,2.0,,2.0,,,,,,dr5rmm5,,29.0,,,,1.0
4027,Fred Clark,1914-03-19,M,105.13562906835872,4.139715394566624,2.0,1.0,2.0,3.0,,,1.0,,9qctpzv,625441.0,38.0,48.0,26.0,26.0,1.0
4032,Matthew Clark,1936-11-25,M,82.44659370144494,,11.0,,1.0,,4.0,,2.0,,dqcjqfz,,22.0,30.0,,,1.0
4074,Stanley Clements,1926-07-16,M,92.80957172289644,2.631128633715956,6.0,11.0,2.0,4.0,1.0,4.0,1.0,3.0,dr7bpc2,20000000.0,19.0,22.0,22.0,22.0,1.0
4076,David Clennon,1943-05-10,M,75.99334688597301,,4.0,,1.0,,2.0,,1.0,,dp99101,,53.0,,,,0.0
4081,Scott Clifton,1984-10-31,M,34.51405573009713,,10.0,,1.0,,1.0,,4.0,,9q5ctr1,,28.0,,,,0.0
4083,Ernest Cline,1972-03-29,M,47.10569005523728,,3.0,,1.0,,,,4.0,,dpm2qzc,,44.0,,,,0.0
4084,Roger Clinton Jr.,1956-07-25,M,62.782945577253464,,7.0,,1.0,,2.0,,2.0,,9yju63p,,38.0,,,,0.0
4086,George Clooney,1961-05-06,M,58.00255994305154,2.1711602565418864,4.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,dngbmj4,5003530.0,28.0,32.0,30.0,30.0,1.0
4088,Eric Close,1967-05-24,M,51.954523364613934,,5.0,,1.0,,2.0,,1.0,,dr5qbem,,28.0,,,,0.0
4090,Kim Coates,1958-02-21,M,61.20591114122809,,2.0,,1.0,,2.0,,1.0,,c9k0sdt,,26.0,,,,0.0
4093,Lee J. Cobb,1911-12-08,M,107.41356769817313,,11.0,,2.0,,4.0,,1.0,,dr72r5t,,29.0,41.0,,,1.0
4097,James Coburn,1928-08-31,M,90.68221797846635,,8.0,,2.0,,2.0,,1.0,,9zdcqeu,,31.0,51.0,,,1.0
4104,Iron Eyes Cody,1904-04-03,M,115.0933968527759,,3.0,,2.0,,2.0,,,,9vq6shb,,32.0,,,,1.0
4105,Lew Cody,1884-02-22,M,135.20332381910652,-9.582674524459776,2.0,8.0,3.0,,,,1.0,1.0,drymrqr,5003530.0,26.0,27.0,,,1.0
4108,Chris Henry Coffey,1971-05-01,M,48.01741308856445,,4.0,,1.0,,,,1.0,,dpcmjpq,,43.0,,,,0.0
4116,George M. Cohan,1878-07-03,M,140.8434122535028,-2.3901928171009668,6.0,11.0,2.0,2.0,,1.0,8.0,1.0,drmjyvy,20000000.0,21.0,29.0,19.0,19.0,1.0
4121,Matt Cohen,1982-09-28,M,36.605816683436345,-3.975440974147313,9.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,dhwfx1y,5003530.0,29.0,,25.0,25.0,0.0
4123,Scott Cohen,1961-12-19,M,57.38105505246514,,11.0,,1.0,,1.0,,1.0,,dr72r5t,,28.0,,,,0.0
4133,James Colby,1961-09-20,M,57.6274666830941,,8.0,,1.0,,1.0,,1.0,,drt3kc3,,47.0,,,,0.0
4137,Gary Cole,1956-09-20,M,62.626884877855126,3.107524452931956,8.0,7.0,1.0,1.0,,,3.0,1.0,dp3wcpu,123264.0,36.0,,39.0,39.0,0.0
4141,Chad Coleman,1974-09-06,M,44.666214912010524,,8.0,,1.0,,2.0,,1.0,,dq8vtfh,,25.0,,,,1.0
4142,Dabney Coleman,1932-01-03,M,87.34197142994041,,0.0,,2.0,,4.0,,1.0,,9v6kpvc,,25.0,27.0,,,1.0
4143,Gary Coleman,1968-02-08,M,51.24266754279691,,1.0,,1.0,,,,3.0,,dp993r4,,39.0,40.0,,,1.0
4151,Don Collier,1928-10-17,M,90.5535363491379,,9.0,,1.0,,6.0,,11.0,,9q59x9j,,55.0,,,,0.0
4158,Clifton Collins Jr.,1970-06-16,M,48.890805423793786,,5.0,,1.0,,,,1.0,,9q5ctr1,,42.0,,,,0.0
4164,Misha Collins,1974-08-20,M,44.71275933112932,,7.0,,1.0,,2.0,,1.0,,drt2zp2,,27.0,,,,0.0
4168,Stephen Collins,1947-10-01,M,71.59900613975647,,9.0,,2.0,,1.0,,2.0,,9zmktd8,,23.0,,,,1.0
4175,Jerry Colonna,1904-09-17,M,114.63616638260882,,8.0,,1.0,,1.0,,6.0,,drt2zp2,,26.0,,,,0.0
4177,Mike Colter,1976-08-26,M,42.69492186697879,,8.0,,1.0,,2.0,,,,dnn3kj8,,40.0,,,,0.0
4195,Jeff Conaway,1950-10-05,M,68.58730843206911,,9.0,,3.0,,,,2.0,,dr5regw,,21.0,21.0,,,1.0
